Step,Value
57868,0.3346
57918,0.3341
57968,0.3335
58018,0.3338
58068,0.3334
58118,0.3343
58168,0.3337
58218,0.3336
58268,0.3329
58318,0.3331
58368,0.3331
58418,0.3329
58468,0.333
58518,0.3333
58568,0.3332
58618,0.3326
58668,0.3323
58718,0.3318
58765,0.528
58815,0.3168
58865,0.3377
58915,0.3386
58965,0.3189
59015,0.321
59065,0.3196
59115,0.3209
59165,0.3134
59215,0.3148
59265,0.3154
59315,0.3191
59365,0.3211
59415,0.3225
59465,0.3227
59515,0.3197
59565,0.3186
59615,0.317
59665,0.3176
59715,0.3165
59765,0.3149
59815,0.3163
59865,0.3142
59915,0.316
59965,0.3167
60015,0.317
60065,0.3164
60115,0.3178
60165,0.3196
60215,0.3175
60265,0.3165
60315,0.315
60365,0.3176
60415,0.3182
60465,0.3227
60515,0.3266
60565,0.3271
60615,0.3308
60665,0.3291
60715,0.3279
60765,0.3269
60815,0.3261
60865,0.3284
60915,0.3289
60965,0.3287
61015,0.3306
61065,0.3318
61115,0.3324
61165,0.3315
61215,0.3324
61265,0.3334
61315,0.3336
61365,0.3347
61415,0.3337
61465,0.3342
61515,0.3342
61565,0.3341
61615,0.3348
61665,0.3348
61715,0.3343
61765,0.3341
61815,0.3334
61865,0.3334
61915,0.3336
61965,0.333
62015,0.3326
62065,0.3328
62115,0.3321
62165,0.3316
62215,0.3321
62265,0.3321
62315,0.3312
62365,0.3313
62415,0.3305
62465,0.3305
62515,0.3298
62565,0.3297
62615,0.3302
62665,0.3299
62715,0.3302
62765,0.3302
62815,0.33
62865,0.3298
62915,0.3296
62965,0.3291
63015,0.3286
63065,0.3282
63115,0.3283
63165,0.3288
63215,0.3285
63265,0.3278
63315,0.328
63365,0.3279
63415,0.3278
63465,0.3289
63515,0.3286
63565,0.3285
63615,0.3285
63662,0.1827
63712,0.3455
63762,0.343
63812,0.333
63862,0.3491
63912,0.3317
63962,0.3235
64012,0.321
64062,0.3183
64112,0.3162
64162,0.3119
64212,0.3118
64262,0.3077
64312,0.3052
64362,0.3068
64412,0.3081
64462,0.3082
64512,0.3076
64562,0.3095
64612,0.3091
64662,0.31
64712,0.3079
64762,0.3093
64812,0.308
64862,0.308
64912,0.3147
64962,0.3132
65012,0.3134
65062,0.316
65112,0.3159
65162,0.3153
65212,0.3147
65262,0.3171
65312,0.3188
65362,0.319
65412,0.3201
65462,0.3199
65512,0.3189
65562,0.3189
65612,0.3205
65662,0.3201
65712,0.3217
65762,0.321
65812,0.3196
65862,0.3184
65912,0.32
65962,0.32
66012,0.3201
66062,0.3207
66112,0.3211
66162,0.3201
66212,0.3196
66262,0.3204
66312,0.321
66362,0.3202
66412,0.3206
66462,0.3213
66512,0.3222
66562,0.3237
66612,0.325
66662,0.3243
66712,0.3236
66762,0.3236
66812,0.3239
66862,0.3255
66912,0.3256
66962,0.3261
67012,0.3262
67062,0.3265
67112,0.3261
67162,0.3271
67212,0.3266
67262,0.3263
67312,0.3266
67362,0.3262
67412,0.3263
67462,0.3259
67512,0.3263
67562,0.3263
67612,0.3256
67662,0.3258
67712,0.3257
67762,0.3256
67812,0.3254
67862,0.3263
67912,0.3262
67962,0.3256
68012,0.3259
68062,0.3257
68112,0.3252
68162,0.3255
68212,0.3261
68262,0.3255
68312,0.3255
68362,0.326
68412,0.3266
68462,0.3264
68512,0.3262
68559,0.6766
68609,0.356
68659,0.3216
68709,0.3145
68759,0.3192
68809,0.3169
68859,0.3234
68909,0.3204
68959,0.3222
69009,0.3311
69059,0.3246
69109,0.3248
69159,0.333
69209,0.3341
69259,0.3324
69309,0.3359
69359,0.3362
69409,0.3355
69459,0.3334
69509,0.3323
69559,0.3315
69609,0.3318
69659,0.3325
69709,0.3329
69759,0.3316
69809,0.3306
69859,0.3289
69909,0.3275
69959,0.3281
70009,0.3271
70059,0.3255
70109,0.3235
70159,0.3217
70209,0.3201
70259,0.3204
70309,0.3251
70359,0.3258
70409,0.3273
70459,0.3273
70509,0.3264
70559,0.3263
70609,0.3249
70659,0.3233
70709,0.3229
70759,0.3218
70809,0.3198
70859,0.3205
70909,0.321
70959,0.3202
71009,0.3196
71059,0.3187
71109,0.3192
71159,0.3197
71209,0.3198
71259,0.3191
71309,0.319
71359,0.3185
71409,0.3178
71459,0.3185
71509,0.3187
71559,0.3185
71609,0.3182
71659,0.3191
71709,0.3186
71759,0.3185
71809,0.3185
71859,0.3176
71909,0.3179
71959,0.3175
72009,0.319
72059,0.319
72109,0.3187
72159,0.3188
72209,0.3188
72259,0.3202
72309,0.3199
72359,0.3202
72409,0.3199
72459,0.3196
72509,0.3195
72559,0.3215
72609,0.322
72659,0.3222
72709,0.3217
72759,0.3212
72809,0.3213
72859,0.3215
72909,0.3214
72959,0.3212
73009,0.3213
73059,0.3211
73109,0.3205
73159,0.3201
73209,0.3205
73259,0.3207
73309,0.321
73359,0.3208
73409,0.3209
73456,0.1579
73506,0.3125
73556,0.2959
73606,0.2995
73656,0.3077
73706,0.3088
73756,0.2965
73806,0.2985
73856,0.3004
73906,0.3015
73956,0.2986
74006,0.3035
74056,0.3057
74106,0.3072
74156,0.308
74206,0.3074
74256,0.3066
74306,0.3122
74356,0.309
74406,0.3086
74456,0.3067
74506,0.3086
74556,0.3064
74606,0.3087
74656,0.3073
74706,0.3074
74756,0.3071
74806,0.3071
74856,0.3061
74906,0.3067
74956,0.3067
75006,0.309
75056,0.3102
75106,0.3106
75156,0.3114
75206,0.3115
75256,0.3107
75306,0.3109
75356,0.3104
75406,0.3091
75456,0.3088
75506,0.3088
75556,0.309
75606,0.3095
75656,0.3077
75706,0.3096
75756,0.3099
75806,0.3102
75856,0.3111
75906,0.3101
75956,0.3123
76006,0.3131
76056,0.3137
76106,0.3136
76156,0.3135
76206,0.3127
76256,0.3134
76306,0.3136
76356,0.3137
76406,0.313
76456,0.3142
76506,0.3138
76556,0.3137
76606,0.3137
76656,0.3129
76706,0.3138
76756,0.3141
76806,0.3162
76856,0.3171
76906,0.3169
76956,0.3169
77006,0.3163
77056,0.3171
77106,0.3171
77156,0.3169
77206,0.3166
77256,0.3166
77306,0.3159
77356,0.3153
77406,0.3152
77456,0.3155
77506,0.3172
77556,0.3175
77606,0.3172
77656,0.317
77706,0.3172
77756,0.3166
77806,0.3167
77856,0.317
77906,0.317
77956,0.318
78006,0.3181
78056,0.318
78106,0.3176
78156,0.3178
78206,0.3174
78256,0.3177
78306,0.3175
78353,0.17
78403,0.377
78453,0.3646
78503,0.3593
78553,0.338
78603,0.3366
78653,0.3381
78703,0.3395
78753,0.3366
78803,0.3277
78853,0.3365
78903,0.3299
78953,0.3246
79003,0.3279
79053,0.3268
79103,0.3302
79153,0.325
79203,0.3254
79253,0.3237
79303,0.3238
79353,0.3266
79403,0.326
79453,0.3261
79503,0.325
79553,0.3233
79603,0.322
79653,0.3196
79703,0.3195
79753,0.3184
79803,0.3177
79853,0.3172
79903,0.3169
79953,0.3168
80003,0.3175
80053,0.3171
80103,0.3182
80153,0.3202
80203,0.3208
80253,0.3207
80303,0.3208
80353,0.3197
80403,0.32
80453,0.3196
80503,0.3182
80553,0.3169
80603,0.3158
80653,0.3165
80703,0.3158
80753,0.3148
80803,0.3139
80853,0.3135
80903,0.3151
80953,0.3144
81003,0.3143
81053,0.3159
81103,0.3155
81153,0.3154
81203,0.3141
81253,0.3165
81303,0.3158
81353,0.3166
81403,0.3164
81453,0.3163
81503,0.3152
81553,0.3158
81603,0.316
81653,0.3156
81703,0.3147
81753,0.3145
81803,0.3137
81853,0.3144
81903,0.3149
81953,0.3163
82003,0.3161
82053,0.3155
82103,0.3152
82153,0.3147
82203,0.3147
82253,0.3151
82303,0.3152
82353,0.3147
82403,0.3153
82453,0.3147
82503,0.3143
82553,0.314
82603,0.314
82653,0.3145
82703,0.3148
82753,0.3147
82803,0.3146
82853,0.3138
82903,0.3138
82953,0.3132
83003,0.3128
83053,0.3136
83103,0.3135
83153,0.313
83203,0.313
83250,0.1041
83300,0.2784
83350,0.2903
83400,0.2909
83450,0.2859
83500,0.2934
83550,0.2887
83600,0.2859
83650,0.2851
83700,0.2898
83750,0.293
83800,0.2919
83850,0.2931
83900,0.2925
83950,0.294
84000,0.2982
84050,0.3009
84100,0.3003
84150,0.3023
84200,0.3035
84250,0.3043
84300,0.3033
84350,0.305
84400,0.3042
84450,0.3072
84500,0.3084
84550,0.3089
84600,0.3087
84650,0.3075
84700,0.307
84750,0.3074
84800,0.3083
84850,0.3107
84900,0.3098
84950,0.31
85000,0.311
85050,0.3123
85100,0.3124
85150,0.3153
85200,0.3152
85250,0.3142
85300,0.314
85350,0.315
85400,0.3146
85450,0.3145
85500,0.3146
85550,0.315
85600,0.3149
85650,0.3142
85700,0.3141
85750,0.3146
85800,0.3132
85850,0.3135
85900,0.3128
85950,0.3137
86000,0.3134
86050,0.3136
86100,0.3133
86150,0.3126
86200,0.3124
86250,0.3117
86300,0.3114
86350,0.3117
86400,0.3114
86450,0.311
86500,0.3116
86550,0.3118
86600,0.3114
86650,0.311
86700,0.3104
86750,0.3097
86800,0.3095
86850,0.3094
86900,0.3097
86950,0.3098
87000,0.3098
87050,0.3101
87100,0.3098
87150,0.31
87200,0.3098
87250,0.3097
87300,0.3089
87350,0.3089
87400,0.3091
87450,0.3094
87500,0.3089
87550,0.3099
87600,0.3108
87650,0.3108
87700,0.3105
87750,0.3107
87800,0.3098
87850,0.3095
87900,0.3097
87950,0.3094
88000,0.3101
88050,0.31
88100,0.3095
88147,0.3283
88197,0.3413
88247,0.3059
88297,0.3003
88347,0.3013
88397,0.3064
88447,0.315
88497,0.3267
