Step,Value
1294335,0.0593
1294385,0.0594
1294435,0.0594
1294485,0.0593
1294535,0.0593
1294585,0.0592
1294635,0.0592
1294685,0.0592
1294735,0.0591
1294785,0.0591
1294835,0.0592
1294885,0.0592
1294935,0.0591
1294985,0.0591
1295024,0.0456
1295074,0.0581
1295124,0.0618
1295174,0.0644
1295224,0.0623
1295274,0.0628
1295324,0.0623
1295374,0.0618
1295424,0.0612
1295474,0.0609
1295524,0.0604
1295574,0.0602
1295624,0.0601
1295674,0.0598
1295724,0.0593
1295774,0.0593
1295824,0.0592
1295874,0.0592
1295924,0.0591
1295974,0.0592
1296024,0.059
1296074,0.0589
1296124,0.0586
1296174,0.0586
1296224,0.0587
1296274,0.0589
1296324,0.0589
1296374,0.0589
1296424,0.0588
1296474,0.0587
1296524,0.0587
1296574,0.0587
1296624,0.0591
1296674,0.059
1296724,0.0592
1296774,0.0592
1296824,0.0592
1296874,0.0591
1296924,0.0592
1296974,0.0592
1297024,0.0593
1297074,0.0593
1297124,0.0592
1297174,0.0592
1297224,0.0593
1297274,0.0593
1297324,0.0593
1297374,0.0592
1297424,0.0597
1297474,0.0595
1297524,0.0595
1297574,0.0594
1297624,0.0593
1297674,0.0594
1297724,0.0593
1297774,0.0593
1297824,0.0593
1297874,0.0593
1297924,0.0592
1297974,0.0591
1298024,0.0591
1298074,0.059
1298124,0.0591
1298174,0.0591
1298224,0.059
1298274,0.059
1298324,0.059
1298374,0.059
1298424,0.0589
1298474,0.059
1298524,0.059
1298574,0.059
1298624,0.0589
1298674,0.059
1298724,0.0589
1298774,0.0588
1298824,0.0588
1298874,0.0591
1298924,0.059
1298974,0.0591
1299024,0.0591
1299074,0.0591
1299124,0.0591
1299174,0.0591
1299224,0.0591
1299274,0.0592
1299324,0.0592
1299374,0.0592
1299424,0.0592
1299474,0.0592
1299524,0.0592
1299574,0.0593
1299624,0.0593
1299674,0.0594
1299724,0.0594
1299774,0.0594
1299824,0.0594
1299874,0.0594
1299924,0.0594
1299974,0.0594
1300024,0.0595
1300063,0.0439
1300113,0.0637
1300163,0.0613
1300213,0.0613
1300263,0.0599
1300313,0.0598
1300363,0.0586
1300413,0.0586
1300463,0.0583
1300513,0.0592
1300563,0.059
1300613,0.0592
1300663,0.0592
1300713,0.0593
1300763,0.0592
1300813,0.0594
1300863,0.0595
1300913,0.0594
1300963,0.0589
1301013,0.0592
1301063,0.0591
1301113,0.0592
1301163,0.0592
1301213,0.0593
1301263,0.0591
1301313,0.0592
1301363,0.0592
1301413,0.0592
1301463,0.059
1301513,0.0589
1301563,0.059
1301613,0.059
1301663,0.0591
1301713,0.0591
1301763,0.0592
1301813,0.0594
1301863,0.0594
1301913,0.0593
1301963,0.0591
1302013,0.0593
1302063,0.0593
1302113,0.0591
1302163,0.0591
1302213,0.059
1302263,0.0591
1302313,0.0591
1302363,0.0591
1302413,0.059
1302463,0.0589
1302513,0.0589
1302563,0.0588
1302613,0.0588
1302663,0.0587
1302713,0.0586
1302763,0.0587
1302813,0.0587
1302863,0.0588
1302913,0.0589
1302963,0.0589
1303013,0.0589
1303063,0.0589
1303113,0.0588
1303163,0.0589
1303213,0.059
1303263,0.0589
1303313,0.0589
1303363,0.0589
1303413,0.0589
1303463,0.059
1303513,0.059
1303563,0.059
1303613,0.059
1303663,0.0591
1303713,0.059
1303763,0.059
1303813,0.059
1303863,0.059
1303913,0.059
1303963,0.059
1304013,0.059
1304063,0.059
1304113,0.0589
1304163,0.0591
1304213,0.0591
1304263,0.0591
1304313,0.0593
1304363,0.0593
1304413,0.0593
1304463,0.0593
1304513,0.0592
1304563,0.0592
1304613,0.0592
1304663,0.0592
1304713,0.0594
1304763,0.0594
1304813,0.0594
1304863,0.0594
1304913,0.0595
1304963,0.0595
1305013,0.0594
1305063,0.0593
1305102,0.0475
1305152,0.0966
1305202,0.0771
1305252,0.0727
1305302,0.0702
1305352,0.0684
1305402,0.066
1305452,0.0652
1305502,0.0642
1305552,0.0638
1305602,0.0632
1305652,0.0628
1305702,0.0621
1305752,0.0618
1305802,0.0623
1305852,0.0619
1305902,0.0615
1305952,0.061
1306002,0.061
1306052,0.0604
1306102,0.0604
1306152,0.0602
1306202,0.0602
1306252,0.06
1306302,0.0599
1306352,0.0598
1306402,0.0598
1306452,0.0597
1306502,0.0595
1306552,0.0594
1306602,0.0596
1306652,0.0596
1306702,0.0596
1306752,0.0596
1306802,0.0596
1306852,0.0598
1306902,0.0598
1306952,0.0598
1307002,0.0598
1307052,0.0598
1307102,0.0598
1307152,0.0599
1307202,0.06
1307252,0.06
1307302,0.06
1307352,0.0599
1307402,0.0598
1307452,0.0596
1307502,0.0595
1307552,0.0595
1307602,0.0593
1307652,0.0593
1307702,0.0593
1307752,0.0592
1307802,0.0592
1307852,0.0592
1307902,0.0592
1307952,0.0592
1308002,0.0592
1308052,0.0592
1308102,0.0592
1308152,0.0593
1308202,0.0594
1308252,0.0593
1308302,0.0593
1308352,0.0593
1308402,0.0594
1308452,0.0593
1308502,0.0593
1308552,0.0593
1308602,0.0592
1308652,0.0593
1308702,0.0593
1308752,0.0594
1308802,0.0594
1308852,0.0594
1308902,0.0594
1308952,0.0594
1309002,0.0594
1309052,0.0594
1309102,0.0594
1309152,0.0594
1309202,0.0595
1309252,0.0595
1309302,0.0594
1309352,0.0594
1309402,0.0595
1309452,0.0595
1309502,0.0595
1309552,0.0594
1309602,0.0595
1309652,0.0594
1309702,0.0594
1309752,0.0593
1309802,0.0593
1309852,0.0593
1309902,0.0593
1309952,0.0593
1310002,0.0593
1310052,0.0593
1310102,0.0592
1310141,0.0458
1310191,0.0578
1310241,0.0604
1310291,0.0601
1310341,0.059
1310391,0.0578
1310441,0.0578
1310491,0.0581
1310541,0.0581
1310591,0.0584
1310641,0.0587
1310691,0.0587
1310741,0.0589
1310791,0.059
1310841,0.0594
1310891,0.0593
1310941,0.0596
1310991,0.0598
1311041,0.0597
1311091,0.0597
1311141,0.0593
1311191,0.0591
1311241,0.0592
1311291,0.0588
1311341,0.0587
1311391,0.0584
1311441,0.0585
1311491,0.0584
1311541,0.0585
1311591,0.0585
1311641,0.0585
1311691,0.0585
1311741,0.0586
1311791,0.0584
1311841,0.0583
1311891,0.0586
1311941,0.0586
1311991,0.0586
1312041,0.0587
1312091,0.0588
1312141,0.0587
1312191,0.0587
1312241,0.0586
1312291,0.0585
1312341,0.059
1312391,0.0589
1312441,0.0588
1312491,0.0588
1312541,0.0587
1312591,0.0585
1312641,0.0585
1312691,0.0585
1312741,0.0585
1312791,0.0586
1312841,0.0586
1312891,0.0584
1312941,0.0583
1312991,0.0584
1313041,0.0585
1313091,0.0584
1313141,0.0584
1313191,0.0584
1313241,0.0585
1313291,0.0585
1313341,0.0585
1313391,0.0585
1313441,0.0585
1313491,0.0586
1313541,0.0586
1313591,0.0585
1313641,0.0585
1313691,0.0585
1313741,0.0585
1313791,0.0586
1313841,0.0587
1313891,0.0587
1313941,0.0587
1313991,0.0588
1314041,0.0589
1314091,0.0589
1314141,0.059
1314191,0.059
1314241,0.059
1314291,0.059
1314341,0.059
1314391,0.0591
1314441,0.059
1314491,0.0591
1314541,0.0591
1314591,0.0591
1314641,0.059
1314691,0.059
1314741,0.0589
1314791,0.0589
1314841,0.0589
1314891,0.0589
1314941,0.0589
1314991,0.0589
1315041,0.0589
1315091,0.059
1315141,0.059
1315180,0.076
1315230,0.056
1315280,0.0578
1315330,0.0577
1315380,0.0565
1315430,0.0559
1315480,0.0574
1315530,0.0569
1315580,0.0569
1315630,0.0568
1315680,0.0572
1315730,0.0573
1315780,0.0572
1315830,0.0572
1315880,0.0569
1315930,0.0572
1315980,0.0574
1316030,0.0574
1316080,0.0576
1316130,0.0578
1316180,0.0576
1316230,0.0578
1316280,0.0576
1316330,0.0575
1316380,0.0577
1316430,0.0577
1316480,0.0578
1316530,0.0578
1316580,0.0577
1316630,0.0577
1316680,0.0578
1316730,0.0576
1316780,0.0577
1316830,0.0577
1316880,0.0577
1316930,0.0576
1316980,0.0576
1317030,0.0576
1317080,0.0575
1317130,0.0574
1317180,0.0574
1317230,0.0574
1317280,0.0575
1317330,0.0575
1317380,0.0575
1317430,0.0574
1317480,0.0575
1317530,0.0574
1317580,0.0574
1317630,0.0574
1317680,0.0574
1317730,0.0575
1317780,0.0575
1317830,0.0575
1317880,0.0576
1317930,0.0576
1317980,0.0576
1318030,0.0575
1318080,0.0573
1318130,0.0573
1318180,0.0573
1318230,0.0574
1318280,0.0573
1318330,0.0573
1318380,0.0572
1318430,0.0572
1318480,0.0572
1318530,0.0573
1318580,0.0573
1318630,0.0574
1318680,0.0574
1318730,0.0573
1318780,0.0573
1318830,0.0575
1318880,0.0575
1318930,0.0575
1318980,0.0575
1319030,0.0576
1319080,0.0576
1319130,0.0576
1319180,0.0576
1319230,0.0576
1319280,0.0576
1319330,0.0578
1319380,0.0577
1319430,0.0578
1319480,0.0577
1319530,0.0577
1319580,0.0577
1319630,0.0578
1319680,0.0579
1319730,0.0579
1319780,0.058
1319830,0.058
1319880,0.058
1319930,0.058
1319980,0.0581
1320030,0.0581
1320080,0.0584
1320130,0.0583
1320180,0.0583
1320219,0.0487
1320269,0.0701
1320319,0.0642
1320369,0.063
1320419,0.0615
1320469,0.0611
1320519,0.0614
1320569,0.0607
1320619,0.0601
1320669,0.0602
1320719,0.0598
1320769,0.0592
1320819,0.0591
1320869,0.0589
1320919,0.0588
1320969,0.0587
1321019,0.0585
1321069,0.0583
1321119,0.0586
1321169,0.0586
1321219,0.0587
1321269,0.0586
1321319,0.0586
1321369,0.0583
1321419,0.0583
1321469,0.0585
1321519,0.0584
1321569,0.0588
1321619,0.0588
1321669,0.0587
1321719,0.0586
1321769,0.0594
1321819,0.0593
1321869,0.0593
1321919,0.0594
1321969,0.0592
1322019,0.0594
1322069,0.0594
1322119,0.0595
1322169,0.0596
1322219,0.0597
1322269,0.0596
1322319,0.0593
1322369,0.0593
1322419,0.0594
1322469,0.0592
1322519,0.0591
1322569,0.059
1322619,0.0591
1322669,0.0591
1322719,0.059
1322769,0.0588
1322819,0.0588
1322869,0.0588
1322919,0.0588
1322969,0.0589
1323019,0.0588
1323069,0.0587
1323119,0.0587
1323169,0.0587
1323219,0.0586
1323269,0.0587
1323319,0.0586
1323369,0.0586
1323419,0.0587
1323469,0.0588
1323519,0.0588
1323569,0.0588
1323619,0.0587
1323669,0.0586
1323719,0.0586
1323769,0.0585
1323819,0.0586
1323869,0.0585
1323919,0.0585
1323969,0.0586
1324019,0.0588
1324069,0.0588
1324119,0.0588
1324169,0.0589
1324219,0.0588
1324269,0.0588
1324319,0.0588
1324369,0.0589
1324419,0.0589
1324469,0.0589
1324519,0.0589
1324569,0.0588
1324619,0.0588
1324669,0.0588
1324719,0.0588
1324769,0.0587
1324819,0.0587
1324869,0.0586
1324919,0.0586
1324969,0.0586
1325019,0.0585
1325069,0.0585
1325119,0.0585
1325169,0.0584
1325219,0.0584
1325258,0.0442
1325308,0.0542
1325358,0.0547
1325408,0.0557
1325458,0.0572
1325508,0.0566
1325558,0.0573
1325608,0.0587
1325658,0.059
1325708,0.0589
1325758,0.0582
1325808,0.0582
1325858,0.0577
1325908,0.058
1325958,0.058
1326008,0.0584
1326058,0.0581
1326108,0.0576
1326158,0.0576
1326208,0.058
1326258,0.0582
1326308,0.0581
1326358,0.0581
1326408,0.0579
1326458,0.0581
1326508,0.058
1326558,0.0581
1326608,0.0579
1326658,0.0579
1326708,0.058
1326758,0.058
1326808,0.058
1326858,0.058
1326908,0.0581
1326958,0.058
1327008,0.058
1327058,0.058
1327108,0.058
1327158,0.0579
1327208,0.0579
1327258,0.058
1327308,0.0582
1327358,0.0582
1327408,0.0583
1327458,0.0587
1327508,0.0586
1327558,0.0585
1327608,0.0584
1327658,0.0585
1327708,0.0584
1327758,0.0586
1327808,0.0585
1327858,0.0585
1327908,0.0585
1327958,0.0585
1328008,0.0585
1328058,0.0584
1328108,0.0584
1328158,0.0584
1328208,0.0583
1328258,0.0583
1328308,0.0583
1328358,0.0582
1328408,0.0582
1328458,0.0582
1328508,0.0582
1328558,0.0581
1328608,0.0581
1328658,0.0581
1328708,0.058
1328758,0.058
1328808,0.058
1328858,0.0581
1328908,0.0581
1328958,0.0582
1329008,0.0582
1329058,0.0581
1329108,0.0581
1329158,0.0584
1329208,0.0585
1329258,0.0585
1329308,0.0585
1329358,0.0585
1329408,0.0585
1329458,0.0584
1329508,0.0584
1329558,0.0584
1329608,0.0584
1329658,0.0584
1329708,0.0584
1329758,0.0584
1329808,0.0583
1329858,0.0583
1329908,0.0583
1329958,0.0583
1330008,0.0583
1330058,0.0583
1330108,0.0584
1330158,0.0584
1330208,0.0584
1330258,0.0583
1330297,0.0374
1330347,0.0601
1330397,0.0587
1330447,0.0594
1330497,0.061
1330547,0.0609
1330597,0.0598
1330647,0.0587
1330697,0.0581
1330747,0.0579
1330797,0.0586
1330847,0.0585
1330897,0.0585
1330947,0.0583
1330997,0.0581
1331047,0.0582
1331097,0.0579
1331147,0.0574
1331197,0.0575
1331247,0.0576
1331297,0.0577
1331347,0.0579
1331397,0.0578
1331447,0.0576
1331497,0.0576
1331547,0.0575
1331597,0.0574
1331647,0.0575
1331697,0.0575
1331747,0.0576
1331797,0.0575
1331847,0.0575
1331897,0.0574
1331947,0.0576
1331997,0.0577
1332047,0.0577
1332097,0.0579
1332147,0.058
1332197,0.0581
1332247,0.0581
1332297,0.0582
1332347,0.0581
1332397,0.0582
1332447,0.0581
1332497,0.0582
1332547,0.0583
1332597,0.0583
1332647,0.0583
1332697,0.0584
1332747,0.0585
1332797,0.0585
1332847,0.059
1332897,0.0592
1332947,0.0591
1332997,0.0589
1333047,0.0589
1333097,0.0591
1333147,0.0592
1333197,0.0591
1333247,0.0594
1333297,0.0594
1333347,0.0594
1333397,0.0594
1333447,0.0593
1333497,0.0594
1333547,0.0594
1333597,0.0593
1333647,0.0593
1333697,0.0593
1333747,0.0594
1333797,0.0594
1333847,0.0593
1333897,0.0592
1333947,0.0593
1333997,0.0592
1334047,0.0591
1334097,0.0591
1334147,0.0591
1334197,0.059
1334247,0.059
1334297,0.0589
1334347,0.0589
1334397,0.0589
1334447,0.0588
1334497,0.0588
1334547,0.0588
1334597,0.0588
1334647,0.0588
1334697,0.0587
1334747,0.0587
1334797,0.0587
1334847,0.0587
1334897,0.0587
1334947,0.0587
1334997,0.0586
1335047,0.0586
1335097,0.0586
1335147,0.0586
1335197,0.0586
1335247,0.0585
1335297,0.0585
1335336,0.0453
1335386,0.0551
1335436,0.0562
1335486,0.057
1335536,0.0596
1335586,0.0593
1335636,0.0596
1335686,0.0594
1335736,0.0592
1335786,0.0591
1335836,0.0588
1335886,0.059
1335936,0.0588
1335986,0.0583
1336036,0.0586
1336086,0.0587
1336136,0.0583
1336186,0.0582
1336236,0.0583
1336286,0.0581
1336336,0.058
1336386,0.0579
1336436,0.0579
1336486,0.0585
1336536,0.0584
1336586,0.0582
1336636,0.0582
1336686,0.0581
1336736,0.0581
1336786,0.0581
1336836,0.0581
1336886,0.058
1336936,0.0579
1336986,0.0578
1337036,0.058
1337086,0.0581
1337136,0.0581
1337186,0.058
1337236,0.0581
1337286,0.058
1337336,0.0581
1337386,0.0581
1337436,0.058
1337486,0.058
1337536,0.058
1337586,0.0579
1337636,0.058
1337686,0.0585
1337736,0.0584
1337786,0.0584
1337836,0.0583
1337886,0.0583
1337936,0.0583
1337986,0.0583
1338036,0.0583
1338086,0.0582
1338136,0.0581
1338186,0.0581
1338236,0.0581
1338286,0.0581
1338336,0.0581
1338386,0.0581
1338436,0.0581
1338486,0.058
1338536,0.0579
1338586,0.0579
1338636,0.0579
1338686,0.058
1338736,0.0581
1338786,0.058
1338836,0.0581
1338886,0.0582
1338936,0.0582
1338986,0.0582
1339036,0.0582
1339086,0.0583
1339136,0.0583
1339186,0.0583
1339236,0.0583
1339286,0.0583
1339336,0.0583
1339386,0.0583
1339436,0.0583
1339486,0.0584
1339536,0.0584
1339586,0.0583
1339636,0.0583
1339686,0.0583
1339736,0.0582
1339786,0.0582
1339836,0.0581
1339886,0.0581
1339936,0.0581
1339986,0.0581
1340036,0.0581
1340086,0.0582
1340136,0.0582
1340186,0.0582
1340236,0.0582
1340286,0.0582
1340336,0.0583
1340375,0.0393
1340425,0.056
1340475,0.0614
1340525,0.0607
1340575,0.0608
1340625,0.0599
1340675,0.0597
1340725,0.0596
1340775,0.0587
1340825,0.0586
1340875,0.0583
1340925,0.0584
1340975,0.0586
1341025,0.0586
1341075,0.0586
1341125,0.0582
1341175,0.0581
1341225,0.0583
1341275,0.0583
1341325,0.0583
1341375,0.0585
1341425,0.0586
1341475,0.0585
1341525,0.0585
1341575,0.0585
1341625,0.0586
1341675,0.0585
1341725,0.0585
1341775,0.0587
1341825,0.0588
1341875,0.0588
1341925,0.0587
1341975,0.0585
1342025,0.0584
1342075,0.0584
1342125,0.0585
1342175,0.0586
1342225,0.0587
1342275,0.0586
1342325,0.0585
1342375,0.0586
1342425,0.0585
1342475,0.0585
1342525,0.0584
1342575,0.0584
1342625,0.0584
1342675,0.0584
1342725,0.0584
1342775,0.0583
1342825,0.0583
1342875,0.0582
1342925,0.0583
1342975,0.0581
1343025,0.0582
1343075,0.0581
1343125,0.0581
1343175,0.0582
1343225,0.0583
1343275,0.0583
1343325,0.0582
1343375,0.0581
1343425,0.058
1343475,0.0579
1343525,0.058
1343575,0.0581
1343625,0.0582
1343675,0.0583
1343725,0.0584
1343775,0.0584
1343825,0.0584
1343875,0.0583
1343925,0.0583
1343975,0.0583
1344025,0.0583
1344075,0.0583
1344125,0.0583
1344175,0.0583
1344225,0.0586
1344275,0.0585
1344325,0.0585
1344375,0.0584
1344425,0.0584
1344475,0.0584
1344525,0.0584
1344575,0.0586
1344625,0.0585
1344675,0.0585
1344725,0.0585
1344775,0.0584
1344825,0.0584
1344875,0.0584
1344925,0.0583
1344975,0.0583
1345025,0.0583
1345075,0.0583
1345125,0.0584
1345175,0.0584
1345225,0.0585
1345275,0.0585
1345325,0.0585
1345375,0.0585
1345414,0.0647
1345464,0.0551
1345514,0.0578
1345564,0.058
1345614,0.0567
1345664,0.0564
1345714,0.056
1345764,0.0565
1345814,0.056
1345864,0.0559
1345914,0.057
1345964,0.0565
1346014,0.0579
1346064,0.0583
1346114,0.0584
1346164,0.0582
1346214,0.0584
1346264,0.0582
1346314,0.0585
1346364,0.0585
1346414,0.0582
1346464,0.0597
1346514,0.0598
1346564,0.0598
1346614,0.0601
1346664,0.0603
1346714,0.0601
1346764,0.0601
1346814,0.0601
1346864,0.06
1346914,0.06
1346964,0.0601
1347014,0.06
1347064,0.0598
1347114,0.0597
1347164,0.0597
1347214,0.0596
1347264,0.0596
1347314,0.0594
1347364,0.0592
1347414,0.0591
1347464,0.0591
1347514,0.0589
1347564,0.0589
1347614,0.059
1347664,0.059
1347714,0.0589
1347764,0.0589
1347814,0.0588
1347864,0.0588
1347914,0.0588
1347964,0.0587
1348014,0.0586
1348064,0.0587
1348114,0.0588
1348164,0.0587
1348214,0.0586
1348264,0.0585
1348314,0.0585
1348364,0.0584
1348414,0.0585
1348464,0.0584
1348514,0.0584
1348564,0.0584
1348614,0.0584
1348664,0.0584
1348714,0.0584
1348764,0.0583
1348814,0.0583
1348864,0.0583
1348914,0.0582
1348964,0.0583
1349014,0.0583
1349064,0.0583
1349114,0.0583
1349164,0.0582
1349214,0.0582
1349264,0.0582
1349314,0.0582
1349364,0.0581
1349414,0.0582
1349464,0.0581
1349514,0.0583
1349564,0.0582
1349614,0.0583
1349664,0.0583
1349714,0.0583
1349764,0.0583
1349814,0.0583
1349864,0.0583
1349914,0.0583
1349964,0.0584
1350014,0.0584
1350064,0.0584
1350114,0.0584
1350164,0.0583
1350214,0.0583
1350264,0.0583
1350314,0.0583
1350364,0.0583
1350414,0.0583
1350453,0.0679
1350503,0.0555
1350553,0.0554
1350603,0.0558
1350653,0.056
1350703,0.0558
1350753,0.0561
1350803,0.0562
1350853,0.0567
1350903,0.0563
1350953,0.0563
1351003,0.0566
1351053,0.0569
1351103,0.0566
1351153,0.0569
1351203,0.0569
1351253,0.0571
1351303,0.0571
1351353,0.0571
1351403,0.0571
1351453,0.0571
1351503,0.057
1351553,0.0568
1351603,0.0567
1351653,0.0568
1351703,0.0569
1351753,0.0568
1351803,0.0567
1351853,0.0568
1351903,0.057
1351953,0.0571
1352003,0.057
1352053,0.0571
1352103,0.0572
1352153,0.0571
1352203,0.0572
1352253,0.0575
1352303,0.0575
1352353,0.0574
1352403,0.0576
1352453,0.0575
1352503,0.0576
1352553,0.0575
1352603,0.0575
1352653,0.0575
1352703,0.0575
1352753,0.0576
1352803,0.0574
1352853,0.0575
1352903,0.0575
1352953,0.0575
1353003,0.0575
1353053,0.0574
1353103,0.0574
1353153,0.0575
1353203,0.0575
1353253,0.0576
1353303,0.0576
1353353,0.0578
1353403,0.0578
1353453,0.0578
1353503,0.0578
1353553,0.0578
1353603,0.0578
1353653,0.0578
1353703,0.0578
1353753,0.0579
1353803,0.0579
1353853,0.0579
1353903,0.0579
1353953,0.058
1354003,0.0581
1354053,0.058
1354103,0.058
1354153,0.0579
1354203,0.0579
1354253,0.0579
1354303,0.0579
1354353,0.0579
1354403,0.058
1354453,0.058
1354503,0.0579
1354553,0.0579
1354603,0.0578
1354653,0.0581
1354703,0.0581
1354753,0.0581
1354803,0.058
1354853,0.058
1354903,0.058
1354953,0.058
1355003,0.0581
1355053,0.0581
1355103,0.0581
1355153,0.0581
1355203,0.0581
1355253,0.0581
1355303,0.0581
1355353,0.058
1355403,0.058
1355453,0.0581
1355492,0.0614
1355542,0.0599
1355592,0.0607
1355642,0.061
1355692,0.0602
1355742,0.0597
1355792,0.0598
1355842,0.0596
1355892,0.0596
1355942,0.0597
1355992,0.059
1356042,0.0592
1356092,0.0591
1356142,0.0589
1356192,0.0585
1356242,0.0588
1356292,0.0589
1356342,0.059
1356392,0.0589
1356442,0.059
1356492,0.0588
1356542,0.0594
1356592,0.0595
1356642,0.0593
1356692,0.0594
1356742,0.0594
1356792,0.0594
1356842,0.0594
1356892,0.0595
1356942,0.0595
1356992,0.0594
1357042,0.0593
1357092,0.0593
1357142,0.0593
1357192,0.0593
1357242,0.0594
1357292,0.0593
1357342,0.0592
1357392,0.0592
1357442,0.0594
1357492,0.0593
1357542,0.0593
1357592,0.0593
1357642,0.0593
1357692,0.0594
1357742,0.0593
1357792,0.0593
1357842,0.0593
1357892,0.0592
1357942,0.0591
1357992,0.0591
1358042,0.0591
1358092,0.0593
1358142,0.0593
1358192,0.0592
1358242,0.0591
1358292,0.0591
1358342,0.0591
1358392,0.0591
1358442,0.059
1358492,0.059
1358542,0.059
1358592,0.0591
1358642,0.059
1358692,0.059
1358742,0.0592
1358792,0.0591
1358842,0.0591
1358892,0.059
1358942,0.059
1358992,0.059
1359042,0.059
1359092,0.059
1359142,0.059
1359192,0.059
1359242,0.059
1359292,0.0589
1359342,0.0589
1359392,0.0588
1359442,0.0588
1359492,0.0588
1359542,0.0588
1359592,0.0587
1359642,0.0587
1359692,0.0586
1359742,0.0586
1359792,0.0586
1359842,0.0585
1359892,0.0585
1359942,0.0585
1359992,0.0585
1360042,0.0585
1360092,0.0585
1360142,0.0584
1360192,0.0584
1360242,0.0584
1360292,0.0584
1360342,0.0584
1360392,0.0585
1360442,0.0585
1360492,0.0585
1360531,0.0666
1360581,0.0585
1360631,0.0564
1360681,0.0583
1360731,0.0583
1360781,0.0575
1360831,0.0567
1360881,0.0572
1360931,0.0574
1360981,0.0565
1361031,0.0565
1361081,0.0569
1361131,0.057
1361181,0.0568
1361231,0.057
1361281,0.0573
1361331,0.0574
1361381,0.0574
1361431,0.0571
1361481,0.0573
1361531,0.0571
1361581,0.0572
1361631,0.0572
1361681,0.0573
1361731,0.0572
1361781,0.0572
1361831,0.0577
1361881,0.0577
1361931,0.0576
1361981,0.0576
1362031,0.0577
1362081,0.0577
1362131,0.0578
1362181,0.0576
1362231,0.0575
1362281,0.0575
1362331,0.0576
1362381,0.0575
1362431,0.0578
1362481,0.0577
1362531,0.0578
1362581,0.0579
1362631,0.0581
1362681,0.0581
1362731,0.0581
1362781,0.0582
1362831,0.0583
1362881,0.0582
1362931,0.0582
1362981,0.0582
1363031,0.0582
1363081,0.0583
1363131,0.0583
1363181,0.0583
1363231,0.0582
1363281,0.0582
1363331,0.0581
1363381,0.0581
1363431,0.058
1363481,0.058
1363531,0.058
1363581,0.058
1363631,0.058
1363681,0.0579
1363731,0.058
1363781,0.0584
1363831,0.0586
1363881,0.0587
1363931,0.0588
1363981,0.0588
1364031,0.0587
1364081,0.0587
1364131,0.0586
1364181,0.0586
1364231,0.0585
1364281,0.0585
1364331,0.0585
1364381,0.0585
1364431,0.0584
1364481,0.0584
1364531,0.0584
1364581,0.0583
1364631,0.0584
1364681,0.0583
1364731,0.0583
1364781,0.0584
1364831,0.0584
1364881,0.0584
1364931,0.0584
1364981,0.0583
1365031,0.0582
1365081,0.0582
1365131,0.0581
1365181,0.0582
1365231,0.0581
1365281,0.0582
1365331,0.0582
1365381,0.0582
1365431,0.0582
1365481,0.0582
1365531,0.0582
1365570,0.1505
1365620,0.0554
1365670,0.0588
1365720,0.0576
1365770,0.0575
1365820,0.0579
1365870,0.0583
1365920,0.0583
1365970,0.0583
1366020,0.0581
1366070,0.0578
1366120,0.0577
1366170,0.0579
1366220,0.0579
1366270,0.0581
1366320,0.0581
1366370,0.0577
1366420,0.058
1366470,0.0586
1366520,0.0585
1366570,0.0587
1366620,0.0587
1366670,0.059
1366720,0.0589
1366770,0.059
1366820,0.0589
1366870,0.0589
1366920,0.059
1366970,0.0589
1367020,0.0588
1367070,0.0588
1367120,0.0588
1367170,0.0588
1367220,0.0587
1367270,0.0587
1367320,0.0588
1367370,0.0588
1367420,0.0589
1367470,0.0594
1367520,0.0594
1367570,0.0596
1367620,0.0595
1367670,0.0593
1367720,0.0593
1367770,0.0592
1367820,0.059
1367870,0.0591
1367920,0.059
1367970,0.059
1368020,0.0589
1368070,0.0588
1368120,0.0588
1368170,0.0588
1368220,0.0588
1368270,0.059
1368320,0.0591
1368370,0.0591
1368420,0.0591
1368470,0.0592
1368520,0.0591
1368570,0.0591
1368620,0.0591
1368670,0.0591
1368720,0.059
1368770,0.059
1368820,0.059
1368870,0.059
1368920,0.0589
1368970,0.0588
1369020,0.0588
1369070,0.0587
1369120,0.0587
1369170,0.0587
1369220,0.0588
1369270,0.0588
1369320,0.0587
1369370,0.0587
1369420,0.0587
1369470,0.0586
1369520,0.0586
1369570,0.0585
1369620,0.0586
1369670,0.0585
1369720,0.0585
1369770,0.0584
1369820,0.0584
1369870,0.0584
1369920,0.0585
1369970,0.0585
1370020,0.0585
1370070,0.0585
1370120,0.0585
1370170,0.0585
1370220,0.0584
1370270,0.0584
1370320,0.0584
1370370,0.0585
1370420,0.0585
1370470,0.0585
1370520,0.0584
1370570,0.0584
1370609,0.0818
1370659,0.0581
1370709,0.0586
1370759,0.0638
1370809,0.0631
1370859,0.0619
1370909,0.061
1370959,0.0605
1371009,0.0603
1371059,0.0608
1371109,0.0606
1371159,0.0604
1371209,0.0599
1371259,0.0596
1371309,0.0591
1371359,0.0588
1371409,0.0586
1371459,0.0585
1371509,0.0583
1371559,0.0587
1371609,0.059
1371659,0.0588
1371709,0.0585
1371759,0.0586
1371809,0.0585
1371859,0.0584
1371909,0.0585
1371959,0.0584
1372009,0.0582
1372059,0.0582
1372109,0.0581
1372159,0.0583
1372209,0.0583
1372259,0.0583
1372309,0.0583
1372359,0.059
1372409,0.0588
1372459,0.0587
1372509,0.0587
1372559,0.0588
1372609,0.0588
1372659,0.0587
1372709,0.0587
1372759,0.0587
